sentences 	 labels
london (reuters) - britain charged eight terrorism suspects  tuesday and said one had plans which could be used in terror  attacks on u.s. financial targets in new york, new jersey and  washington .  	 0
if you go by the headlines alone, it sounds like realnetworks (nasdaq: rnwk) is about to embark on a heady money-losing venture as it halves prices for its music download service harmony, looking to take a bite out of apple .. .  	 3
athens : world no 1 roger federer of switzerland crashed out of the olympic tennis tournament when he lost to unseeded tomas berdych of the czech republic .  	 1
university of colorado wide receiver jeremy bloom has lost his bid to continue playing college football while accepting endorsements to support his professional skiing career .  	 1
q. it #39;s a slow road back, isn #39;t it? you #39;ve had the illness and injury problems earlier in this year. did you lose confidence or what? .. .  	 1
australia #39;s foreign minister is in north korea, urging the stalinist state to renounce nuclear weapons .  	 0
ziff davis - in its ongoing war with sco over linux and unix ip, ibm is trying a new tactic: declaring that sco has no rights over its "homegrown" unix code .  	 3
a consortium of nonprofits aim to restore sections of the inca road, the 500-year-old route that linked the inca empire from present-day colombia to central chile .  	 3
birdman of belair mathew tekulsky waxes on the serendipitous moments when birds and timing alight together for memorable photographs .  	 3
eighty percent of australia's snake species are venomous, making the continent a paradise for researchers seeking the next generation of miracle drugs for human diseases .  	 3
faced with the lingering effects of a 19th-century trade in seabird excrement and more modern pressures, jackass penguins are struggling to recover, conservationists say .  	 3
pharmaceutical companies have profited from medicines derived from spiders. now a group called venom venture is making sure some of that money goes toward conserving the spiders themselves .  	 3
normally, transportation routes through wilderness are frowned on by conservationists. but a newly restored railroad in madagascar is persuading locals not to slash and burn the surrounding landscape .  	 3
thornbugs communicate by vibrating the branches they live on. now scientists are discovering just what the bugs are "saying."  	 3
fear of friday the 13th has roots in a viking myth, ancient rome, and even the last supper .  	 3
ap - the united states withheld judgment tuesday on whether israel's plans to build 1,000 new homes in jewish settlements in the west bank violate the u.s-led middle east peace plan .  	 0
jerusalem (reuters) - prime minister ariel sharon, facing a  party mutiny over his plan to quit the gaza strip, has approved  1,000 more israeli settler homes in the west bank in a move  that drew a cautious response on tuesday from washington .  	 0
najaf, iraq (reuters) - iraq's radical cleric moqtada  al-sadr refused on tuesday to meet a delegation of iraqi  political and religious leaders seeking to end a rebellion in  the holy city of najaf and other parts of the country .  	 0
reuters - lawyers leading a record-setting\sex discrimination case against wal-mart stores said on tuesday\they filed a lawsuit against costco wholesale corp. (cost.o),\claiming the company kept women out of top store management\posts .  	 2
new york (reuters) - u.s. stocks ended higher on tuesday,  even as oil prices hit another record, as investors  were  encouraged by data showing an easing of inflationary pressure  and a sharp rebound in the housing market .  	 2
london (reuters) - oil prices rose to another record high  on tuesday on u.s. economic data showing inflationary pressure  was held in check in july and ahead of weekly inventory data on  wednesday expected to show a decline in crude stocks .  	 2
&lt;strong&gt;hp world&lt;/strong&gt; sap hell lingers  	 3
combining the assets of nasa and the epa with noaa's weather information is at the heart of a new nasa project called idea:\ infusing satellite data into environmental air quality applications. idea will improve forecasters' ability to track regional pollution and make air quality forecasts .  	 3
there's nothing routine about working in space, as astronaut mike fincke found out recently when he did some soldering onboard the international space station.    sciencenasa -- richard grugel, a materials scientist at the marshall space flight center, watched his video monitor in disbelief.. .  	 3
scientists are planning to take the pulse of the planet -- and more -- in an effort to improve weather forecasts, predict energy needs months in advance, anticipate disease outbreaks and even tell fishermen where the catch will be abundant .  	 3
advanced micro devices on tuesday said it has begun shipping a 3700 mobile athlon 64 processor. the chip maker also confirmed it has started shipping processors on its 90-nanometer manufacturing process for revenue .  	 3
the updates are designed to protect against network-scanning worms and keep phishing attacks at bay .  	 3
